AL011851,            UNNAMED,    14,
20050902, 1800,  , HU, 17.8N,  37.3W,  85,  970,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050903, 0000,  , HU, 18.6N,  37.4W,  95,  960,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050903, 0600,  , HU, 19.5N,  37.5W, 100,  955,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050903, 1200,  , HU, 20.4N,  37.5W, 105,  950,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050903, 1800,  , HU, 21.4N,  37.4W, 110,  945,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
AL152005,            NATE,    9,
20050905, 1200,  , TS, 31.0N,  62.0W,  40, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050905, 1800,  , TS, 31.5N,  61.5W,  45, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050906, 0000,  , TS, 32.0N,  61.0W,  50,  998,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050906, 0600,  , TS, 32.5N,  60.5W,  55,  995,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050906, 1200,  , TS, 33.0N,  60.0W,  60,  992,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050906, 1800,  , TS, 33.5N,  59.4W,  60,  993,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050907, 0000,  , TS, 34.0N,  58.7W,  55,  995,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050907, 0600,  , TS, 34.5N,  58.0W,  50,  998,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050907, 1200,  , EX, 35.0N,  57.2W,  45, 1001,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
AL162005,            OPHELIA,    10,
20050907, 1800,  , TD, 27.0N,  79.0W,  30, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050908, 0000,  , TD, 27.2N,  79.3W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050908, 0600,  , TS, 27.5N,  79.5W,  35, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050908, 1200,  , TS, 28.0N,  79.6W,  40, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050908, 1800,  , TS, 28.5N,  79.5W,  45, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050909, 0000,  , TS, 28.9N,  79.3W,  50,  997,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050909, 0600,  , TS, 29.4N,  79.0W,  55,  994,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050909, 1200,  , TS, 29.8N,  78.7W,  60,  991,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050909, 1800,  , HU, 30.0N,  78.4W,  65,  988,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050910, 0000,  , HU, 30.0N,  78.0W,  70,  984,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
AL172005,            PHILIPPE,    9,
20050917, 1800,  , TS, 14.0N,  53.0W,  35, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050918, 0000,  , TS, 14.5N,  53.5W,  40, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050918, 0600,  , TS, 15.0N,  54.0W,  45, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050918, 1200,  , TS, 15.5N,  54.3W,  50,  998,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050918, 1800,  , TS, 16.0N,  54.5W,  55,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 0000,  , HU, 16.5N,  54.7W,  65,  990,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 0600,  , HU, 17.0N,  54.8W,  70,  985,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 1200,  , HU, 17.5N,  54.9W,  75,  982,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 1800,  , HU, 18.0N,  55.0W,  80,  980,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
AL182005,            RITA,    11,
20050918, 0000,  , TD, 21.5N,  70.0W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050918, 0600,  , TS, 21.7N,  70.5W,  35, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050918, 1200,  , TS, 22.0N,  71.0W,  40, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050918, 1800,  , TS, 22.3N,  71.5W,  45, 1000,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 0000,  , TS, 22.5N,  72.0W,  50,  997,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 0600,  , HU, 22.8N,  72.5W,  65,  990,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 1200,  , HU, 23.0N,  73.0W,  75,  980,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050919, 1800,  , HU, 23.4N,  73.5W,  85,  970,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050920, 0000,  , HU, 23.8N,  74.0W,  95,  960,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050920, 0600,  , HU, 24.2N,  74.7W, 105,  950,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
20050920, 1200,  , HU, 24.6N,  75.5W, 115,  940,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  -999
